player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Abner,27,br BRA,"DF,MF",RWD Molenbeek,25.0,20.6,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.5,1.1,38.0,73.0,89.0,0.0,0.0,0.03,0.02,0.03,16.7,0.29,0.05,0.0,0.0,17.5,0.0,0.1,-0.6,-0.6,651.0,873.0,74.6,10746.0,3762.0,334.0,85.6,393.0,78.6,110.0,36.4,0.5,-0.5,7.0,44.0,9.0,3.0,705.0,165.0,12.0,0.0,3.0,56.0,153.0,0.0,0.0,0.0,3.0,19.0,1.02,16.0,1.0,0.0,2.0,2.0,0.0,23.0,13.0,11.0,7.0,5.0,14.0,24.0,58.3,15.0,25.0,57.0,1.0,1096.0,79.0,327.0,502.0,271.0,11.0,1096.0,31.0,19.4,64.5,693.0,4369.0,2040.0,38.0,2.0,35.0,7.0,605.0,19.0,37.0,1.0,0.0,0.0,1.0,103.0,23.0,21.0,52.3
Tayo Adaramola,19,ie IRL,DF,RWD Molenbeek,9.0,6.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,19.0,22.0,25.0,0.0,0.0,0.04,0.09,0.04,0.0,0.47,0.0,0.0,0.0,17.0,0.0,0.09,-0.3,-0.3,182.0,245.0,74.3,2884.0,1196.0,111.0,83.8,100.0,75.0,19.0,42.1,0.3,-0.6,4.0,15.0,7.0,5.0,202.0,43.0,3.0,0.0,1.0,20.0,40.0,0.0,0.0,0.0,0.0,9.0,1.1,6.0,1.0,0.0,0.0,0.0,0.0,21.0,14.0,13.0,8.0,0.0,12.0,17.0,70.6,7.0,7.0,19.0,1.0,347.0,35.0,132.0,143.0,84.0,7.0,347.0,24.0,58.3,41.7,196.0,1628.0,724.0,12.0,5.0,13.0,9.0,159.0,10.0,4.0,1.0,0.0,1.0,0.0,43.0,8.0,7.0,53.3
Brian Agbor,22,cm CMR,DF,Gent,3.0,2.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,1.0,10.0,0.0,0.0,0.0,0.06,0.02,0.06,0.0,0.43,0.0,0.0,0.0,8.0,0.0,0.13,-0.1,-0.1,123.0,143.0,86.0,2616.0,837.0,43.0,86.0,73.0,94.5,25.0,68.0,0.0,0.0,1.0,11.0,0.0,0.0,135.0,8.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,12.0,1.0,173.0,19.0,70.0,101.0,2.0,1.0,173.0,2.0,50.0,50.0,127.0,591.0,291.0,1.0,0.0,3.0,0.0,114.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,100.0
Takahiro Akimoto,25,jp JPN,DF,OH Leuven,5.0,2.9,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,16.0,13.0,0.0,0.0,0.03,0.01,0.03,0.0,0.34,0.0,0.0,0.0,9.7,0.0,0.1,-0.1,-0.1,99.0,129.0,76.7,1469.0,631.0,58.0,91.4,51.0,68.6,10.0,50.0,0.2,0.0,2.0,9.0,3.0,0.0,101.0,28.0,2.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,2.76,8.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,2.0,4.0,50.0,2.0,6.0,9.0,0.0,165.0,9.0,53.0,75.0,40.0,5.0,165.0,3.0,66.7,33.3,90.0,557.0,249.0,4.0,0.0,7.0,1.0,81.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,5.0,58.3
Toby Alderweireld,34,be BEL,DF,Antwerp,29.0,28.9,3.0,4.0,3.0,2.0,0.0,5.1,2.7,2.8,5.5,12.0,155.0,19.0,0.1,0.14,0.18,0.1,0.09,30.0,1.39,0.42,0.03,0.08,15.0,1.0,0.07,-2.1,-1.7,2010.0,2335.0,86.1,45902.0,15314.0,473.0,86.9,1279.0,94.4,543.0,69.2,1.4,1.2,15.0,177.0,16.0,0.0,2215.0,112.0,82.0,3.0,25.0,7.0,10.0,0.0,0.0,0.0,8.0,9.0,1.21,27.0,2.0,0.0,5.0,1.0,0.0,34.0,19.0,19.0,13.0,2.0,16.0,29.0,55.2,32.0,24.0,112.0,0.0,2621.0,250.0,1053.0,1448.0,135.0,51.0,2618.0,3.0,100.0,0.0,1992.0,9977.0,4640.0,16.0,1.0,18.0,5.0,1936.0,11.0,4.0,1.0,1.0,1.0,1.0,152.0,64.0,51.0,55.7
Ryan Alebiosu,21,eng ENG,"DF,MF",Kortrijk,11.0,3.9,0.0,1.0,0.0,1.0,0.0,0.2,0.2,1.1,1.3,14.0,9.0,27.0,0.0,0.26,0.04,0.29,0.04,0.0,1.29,0.0,0.0,0.0,19.2,0.0,0.03,-0.2,-0.2,107.0,160.0,66.9,1623.0,652.0,68.0,79.4,68.0,63.2,10.0,50.0,0.6,-0.1,4.0,7.0,5.0,3.0,120.0,40.0,1.0,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,7.0,2.84,5.0,3.0,1.0,1.0,1.0,0.0,5.0,2.0,4.0,0.0,1.0,1.0,3.0,33.3,2.0,2.0,10.0,0.0,211.0,12.0,58.0,78.0,77.0,6.0,211.0,16.0,37.5,50.0,119.0,1059.0,496.0,17.0,3.0,7.0,2.0,114.0,7.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,33.3
Teddy Alloh,21,fr FRA,DF,Eupen,6.0,2.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,9.0,9.0,17.0,0.0,0.46,0.02,0.08,0.02,0.0,0.46,0.0,0.0,0.0,13.6,0.0,0.04,0.0,0.0,78.0,93.0,83.9,1119.0,284.0,46.0,89.1,39.0,82.1,2.0,100.0,0.1,0.8,2.0,4.0,2.0,0.0,69.0,24.0,1.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,4.0,2.74,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,66.7,2.0,3.0,8.0,0.0,128.0,9.0,32.0,42.0,56.0,5.0,128.0,8.0,37.5,50.0,75.0,697.0,302.0,7.0,2.0,7.0,0.0,68.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0
Frederic Ananou,25,tg TOG,"DF,MF",Sint-Truiden,13.0,6.0,0.0,1.0,0.0,1.0,1.0,0.2,0.2,0.5,0.7,12.0,17.0,32.0,0.0,0.17,0.03,0.08,0.03,0.0,0.33,0.0,0.0,0.0,9.0,0.0,0.1,-0.2,-0.2,250.0,290.0,86.2,3718.0,714.0,151.0,92.1,100.0,90.0,21.0,47.6,0.3,0.5,7.0,6.0,4.0,1.0,254.0,36.0,3.0,1.0,1.0,11.0,33.0,0.0,0.0,0.0,0.0,5.0,1.99,9.0,1.0,0.0,0.0,1.0,1.0,12.0,7.0,4.0,4.0,4.0,6.0,15.0,40.0,7.0,6.0,7.0,0.0,337.0,14.0,95.0,164.0,83.0,11.0,337.0,3.0,66.7,0.0,236.0,1338.0,600.0,11.0,2.0,8.0,1.0,221.0,4.0,7.0,1.0,1.0,0.0,0.0,27.0,8.0,5.0,61.5
Stelios Andreou,21,cy CYP,DF,Charleroi,27.0,26.8,1.0,1.0,0.0,5.0,0.0,1.1,1.1,0.6,1.7,6.0,84.0,4.0,0.04,0.04,0.04,0.02,0.04,25.0,0.15,0.04,0.25,1.0,12.6,0.0,0.29,-0.1,-0.1,842.0,1064.0,79.1,16814.0,6120.0,317.0,83.6,505.0,84.0,200.0,65.5,0.6,0.4,2.0,55.0,1.0,0.0,1002.0,59.0,20.0,0.0,9.0,6.0,32.0,0.0,0.0,0.0,3.0,14.0,0.37,9.0,0.0,0.0,1.0,0.0,0.0,52.0,37.0,33.0,18.0,1.0,24.0,42.0,57.1,44.0,37.0,109.0,0.0,1365.0,177.0,720.0,595.0,60.0,11.0,1365.0,8.0,37.5,50.0,831.0,4087.0,1504.0,3.0,1.0,19.0,3.0,723.0,23.0,7.0,0.0,0.0,0.0,0.0,141.0,35.0,35.0,50.0
Kristian Arnstad,19,no NOR,"DF,MF",Anderlecht,14.0,7.2,0.0,1.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,13.0,26.0,29.0,0.0,0.14,0.03,0.04,0.03,0.0,0.98,0.0,0.0,0.0,21.7,1.0,0.03,-0.2,-0.2,308.0,398.0,77.4,4744.0,1289.0,194.0,86.1,135.0,74.1,41.0,56.1,0.5,0.7,6.0,21.0,1.0,0.0,345.0,53.0,8.0,0.0,3.0,11.0,42.0,3.0,2.0,0.0,0.0,10.0,1.95,12.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,9.0,1.0,2.0,9.0,14.0,64.3,6.0,5.0,21.0,1.0,488.0,27.0,136.0,219.0,137.0,12.0,488.0,19.0,26.3,68.4,310.0,1716.0,780.0,9.0,4.0,12.0,5.0,294.0,14.0,10.0,0.0,0.0,0.0,0.0,43.0,5.0,13.0,27.8
Gerardo Arteaga,24,mx MEX,DF,Genk,15.0,13.4,0.0,0.0,0.0,2.0,1.0,0.7,0.7,0.5,1.3,24.0,83.0,78.0,0.0,0.0,0.05,0.04,0.05,9.1,0.82,0.07,0.0,0.0,21.9,0.0,0.07,-0.7,-0.7,588.0,733.0,80.2,9376.0,3428.0,324.0,89.5,281.0,81.9,71.0,53.5,0.8,-0.5,9.0,70.0,10.0,8.0,616.0,116.0,17.0,0.0,2.0,33.0,99.0,0.0,0.0,0.0,1.0,16.0,1.93,23.0,2.0,0.0,0.0,1.0,0.0,20.0,13.0,10.0,8.0,2.0,10.0,18.0,55.6,8.0,22.0,25.0,0.0,872.0,42.0,228.0,442.0,218.0,14.0,872.0,38.0,60.5,34.2,581.0,3540.0,1702.0,26.0,2.0,27.0,8.0,531.0,4.0,7.0,0.0,0.0,0.0,0.0,76.0,9.0,8.0,52.9
Isaac Asante,20,gh GHA,"DF,MF",Mechelen,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,100.0,0.0,4.0,20.0,6.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christalino Atemona,21,de GER,DF,Kortrijk,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,75.6,560.0,237.0,12.0,83.3,22.0,81.8,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,55.0,12.0,36.0,20.0,0.0,0.0,55.0,0.0,0.0,0.0,28.0,146.0,68.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,75.0
Ludwig Augustinsson,29,se SWE,DF,Anderlecht,21.0,18.1,0.0,3.0,0.0,2.0,0.0,0.9,0.9,4.0,4.9,32.0,84.0,96.0,0.0,0.17,0.05,0.22,0.05,20.0,0.83,0.17,0.0,0.0,15.8,0.0,0.06,-0.9,-0.9,851.0,1089.0,78.1,14326.0,5487.0,453.0,86.1,430.0,84.2,155.0,43.9,2.5,-1.0,22.0,67.0,31.0,17.0,911.0,176.0,28.0,0.0,5.0,76.0,137.0,11.0,6.0,1.0,2.0,22.0,2.27,32.0,4.0,1.0,3.0,1.0,0.0,34.0,19.0,19.0,9.0,6.0,17.0,28.0,60.7,11.0,25.0,40.0,0.0,1248.0,53.0,351.0,564.0,346.0,28.0,1248.0,21.0,23.8,61.9,829.0,4806.0,2004.0,24.0,1.0,17.0,3.0,768.0,22.0,22.0,1.0,0.0,0.0,0.0,72.0,31.0,21.0,59.6
Jonas Bager,27,dk DEN,DF,Charleroi,19.0,16.7,0.0,1.0,0.0,6.0,0.0,0.2,0.2,0.6,0.7,6.0,58.0,5.0,0.0,0.06,0.01,0.03,0.01,33.3,0.18,0.06,0.0,0.0,9.5,0.0,0.05,-0.2,-0.2,466.0,609.0,76.5,8449.0,3388.0,222.0,83.3,275.0,81.1,87.0,50.6,0.6,0.4,7.0,37.0,7.0,1.0,582.0,26.0,18.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,1.0,5.0,0.48,8.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,16.0,16.0,1.0,17.0,28.0,60.7,28.0,26.0,80.0,0.0,816.0,100.0,365.0,397.0,57.0,9.0,816.0,4.0,25.0,75.0,469.0,2264.0,1119.0,11.0,0.0,9.0,0.0,402.0,31.0,14.0,0.0,0.0,0.0,0.0,71.0,29.0,29.0,50.0
Jacob Barrett Laursen,28,dk DEN,DF,Standard Liège,2.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,67.0,82.1,887.0,250.0,31.0,83.9,22.0,86.4,9.0,66.7,0.0,0.0,0.0,2.0,0.0,0.0,51.0,16.0,2.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,50.0,2.0,0.0,7.0,0.0,86.0,9.0,41.0,35.0,10.0,0.0,86.0,1.0,0.0,100.0,47.0,277.0,114.0,1.0,0.0,3.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Jelle Bataille,24,be BEL,DF,Antwerp,27.0,24.2,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.3,3.4,73.0,174.0,190.0,0.04,0.0,0.05,0.09,0.05,53.8,0.54,0.29,0.08,0.14,20.7,0.0,0.08,-0.1,-0.1,1568.0,1920.0,81.7,26566.0,8206.0,842.0,88.5,772.0,85.8,228.0,54.4,3.7,-2.3,28.0,128.0,47.0,12.0,1628.0,287.0,21.0,1.0,7.0,74.0,263.0,3.0,0.0,2.0,5.0,44.0,2.85,62.0,4.0,1.0,0.0,1.0,1.0,69.0,38.0,35.0,24.0,10.0,40.0,76.0,52.6,31.0,33.0,36.0,1.0,2182.0,53.0,450.0,1100.0,652.0,56.0,2182.0,33.0,51.5,48.5,1468.0,8126.0,3943.0,77.0,9.0,37.0,12.0,1399.0,18.0,19.0,2.0,1.0,0.0,0.0,151.0,19.0,22.0,46.3
David Bates,26,sct SCO,DF,Mechelen,27.0,23.2,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.4,2.4,1.0,53.0,3.0,0.04,0.0,0.04,0.06,0.04,30.0,0.43,0.13,0.1,0.33,11.2,0.0,0.1,0.0,0.0,1205.0,1356.0,88.9,25860.0,7893.0,308.0,84.1,829.0,95.3,193.0,75.1,1.0,-1.4,7.0,53.0,1.0,0.0,1315.0,38.0,30.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,5.0,0.6,11.0,0.0,0.0,2.0,0.0,1.0,26.0,16.0,17.0,7.0,2.0,16.0,31.0,51.6,40.0,27.0,121.0,0.0,1608.0,227.0,893.0,674.0,46.0,23.0,1608.0,1.0,100.0,0.0,1143.0,5340.0,2268.0,3.0,0.0,9.0,1.0,1070.0,25.0,12.0,0.0,0.0,0.0,0.0,94.0,74.0,35.0,67.9
Emin Bayram,20,tr TUR,DF,Westerlo,23.0,21.9,1.0,2.0,0.0,8.0,0.0,1.0,1.0,0.8,1.8,20.0,78.0,11.0,0.05,0.09,0.05,0.04,0.05,35.3,0.78,0.27,0.06,0.17,15.6,0.0,0.06,0.0,0.0,1009.0,1243.0,81.2,20825.0,6686.0,378.0,81.7,581.0,88.6,243.0,67.5,0.9,1.2,5.0,67.0,7.0,1.0,1180.0,59.0,44.0,2.0,13.0,6.0,3.0,0.0,0.0,0.0,4.0,11.0,0.96,13.0,0.0,3.0,2.0,3.0,0.0,57.0,39.0,38.0,17.0,2.0,29.0,56.0,51.8,39.0,63.0,122.0,1.0,1605.0,218.0,770.0,769.0,88.0,27.0,1605.0,47.0,57.4,34.0,1028.0,6836.0,3309.0,13.0,3.0,29.0,11.0,912.0,28.0,24.0,1.0,0.0,1.0,0.0,135.0,81.0,39.0,67.5
Rafik Belghali,21,dz ALG,DF,Mechelen,7.0,2.9,1.0,1.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,7.0,12.0,25.0,0.35,0.35,0.14,0.06,0.14,20.0,1.73,0.35,0.2,1.0,17.4,0.0,0.08,0.6,0.6,140.0,168.0,83.3,2054.0,588.0,75.0,86.7,72.0,86.1,7.0,57.1,0.2,0.8,4.0,7.0,5.0,3.0,143.0,23.0,1.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,2.0,4.0,2.76,8.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,9.0,4.0,0.0,5.0,5.0,100.0,4.0,6.0,3.0,0.0,206.0,8.0,67.0,100.0,44.0,4.0,206.0,6.0,50.0,50.0,142.0,1026.0,460.0,7.0,1.0,4.0,1.0,123.0,5.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,25.0
Eric Bocat,24,fr FRA,"DF,MF",Sint-Truiden,29.0,27.2,1.0,3.0,0.0,2.0,0.0,1.2,1.2,3.2,4.4,102.0,83.0,181.0,0.04,0.11,0.04,0.12,0.04,31.6,0.7,0.22,0.05,0.17,17.2,1.0,0.06,-0.2,-0.2,1171.0,1469.0,79.7,19145.0,4528.0,641.0,86.6,618.0,83.5,142.0,48.6,4.1,-0.2,35.0,56.0,32.0,16.0,1240.0,226.0,13.0,1.0,3.0,80.0,212.0,1.0,0.0,0.0,3.0,26.0,2.65,57.0,4.0,3.0,2.0,5.0,1.0,38.0,25.0,22.0,10.0,6.0,25.0,35.0,71.4,31.0,51.0,41.0,0.0,1831.0,59.0,517.0,835.0,515.0,60.0,1831.0,116.0,39.7,51.7,1274.0,8810.0,4091.0,71.0,16.0,53.0,27.0,1113.0,17.0,63.0,5.0,0.0,0.0,0.0,207.0,13.0,20.0,39.4
Merveille Bokadi,31,cd COD,DF,Standard Liège,18.0,14.5,1.0,1.0,0.0,0.0,1.0,0.6,0.6,0.2,0.7,6.0,55.0,6.0,0.07,0.07,0.04,0.01,0.04,11.1,0.62,0.07,0.11,1.0,14.7,0.0,0.06,0.4,0.4,686.0,790.0,86.8,13397.0,5053.0,242.0,88.4,404.0,90.6,114.0,74.6,0.2,0.8,3.0,38.0,0.0,0.0,746.0,42.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.48,5.0,0.0,1.0,0.0,1.0,0.0,19.0,13.0,13.0,6.0,0.0,11.0,19.0,57.9,13.0,22.0,78.0,0.0,959.0,141.0,461.0,464.0,43.0,16.0,959.0,25.0,68.0,24.0,659.0,4015.0,2155.0,6.0,1.0,12.0,10.0,556.0,9.0,11.0,0.0,0.0,0.0,0.0,117.0,31.0,16.0,66.0
Boli Bolingoli-Mbombo,28,be BEL,DF,Mechelen,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,52.0,84.6,694.0,254.0,18.0,100.0,29.0,79.3,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,1.0,0.0,61.0,5.0,14.0,37.0,11.0,0.0,61.0,4.0,50.0,50.0,45.0,319.0,180.0,1.0,0.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
Jordan Bos,20,au AUS,DF,Westerlo,21.0,19.0,2.0,1.0,0.0,4.0,0.0,2.1,2.1,1.9,3.9,54.0,64.0,102.0,0.11,0.05,0.11,0.1,0.11,25.0,1.05,0.26,0.1,0.4,17.1,0.0,0.1,-0.1,-0.1,670.0,895.0,74.9,10179.0,3238.0,423.0,81.8,358.0,77.1,65.0,41.5,1.4,-0.9,16.0,38.0,10.0,5.0,732.0,160.0,4.0,2.0,0.0,39.0,156.0,0.0,0.0,0.0,3.0,29.0,2.47,33.0,1.0,5.0,3.0,4.0,1.0,32.0,24.0,22.0,4.0,6.0,17.0,31.0,54.8,27.0,25.0,36.0,1.0,1140.0,52.0,311.0,523.0,329.0,47.0,1140.0,70.0,54.3,40.0,704.0,5285.0,2581.0,45.0,14.0,35.0,26.0,630.0,19.0,13.0,1.0,0.0,0.0,0.0,107.0,29.0,27.0,51.8
Mohamed Bouchouari,22,be BEL,DF,Anderlecht,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,50.0,17.0,1.0,100.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,1.0,6.0,1.0,100.0,0.0,5.0,32.0,16.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mehdi Boukamir,19,ma MAR,DF,Charleroi,10.0,5.2,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,4.0,13.0,3.0,0.0,0.0,0.02,0.01,0.02,50.0,0.39,0.19,0.0,0.0,18.2,0.0,0.06,-0.1,-0.1,178.0,240.0,74.2,3031.0,912.0,92.0,81.5,102.0,87.3,33.0,24.2,0.0,0.0,2.0,8.0,0.0,0.0,224.0,15.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.77,4.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,7.0,4.0,0.0,4.0,8.0,50.0,5.0,10.0,21.0,1.0,301.0,28.0,110.0,167.0,26.0,2.0,301.0,0.0,0.0,0.0,190.0,1129.0,597.0,7.0,0.0,4.0,3.0,167.0,5.0,1.0,0.0,0.0,1.0,0.0,22.0,6.0,9.0,40.0
Dedryck Boyata,32,be BEL,"DF,MF",Club Brugge,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,2.0,1.0,0.0,0.0,0.09,0.0,0.09,0.0,0.51,0.0,0.0,0.0,5.6,0.0,0.18,-0.2,-0.2,82.0,101.0,81.2,1585.0,490.0,33.0,84.8,52.0,86.5,14.0,57.1,0.0,0.0,0.0,3.0,0.0,0.0,94.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,113.0,21.0,57.0,51.0,5.0,1.0,113.0,0.0,0.0,0.0,80.0,373.0,149.0,0.0,0.0,2.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,71.4
Archie Brown,21,eng ENG,DF,Gent,21.0,18.3,0.0,3.0,0.0,3.0,1.0,0.4,0.4,2.9,3.2,86.0,59.0,153.0,0.0,0.16,0.02,0.16,0.02,14.3,0.38,0.05,0.0,0.0,20.4,0.0,0.05,-0.4,-0.4,726.0,1035.0,70.1,12126.0,4413.0,445.0,78.7,382.0,74.9,144.0,45.1,2.6,0.1,16.0,42.0,21.0,14.0,810.0,224.0,12.0,0.0,10.0,86.0,209.0,3.0,0.0,0.0,1.0,37.0,2.4,32.0,2.0,3.0,1.0,4.0,2.0,24.0,15.0,13.0,8.0,3.0,13.0,26.0,50.0,32.0,21.0,18.0,0.0,1298.0,40.0,272.0,579.0,473.0,51.0,1298.0,106.0,45.3,47.2,816.0,6542.0,2964.0,69.0,23.0,58.0,31.0,785.0,30.0,29.0,4.0,1.0,0.0,0.0,104.0,33.0,31.0,51.6
Tajon Buchanan,24,ca CAN,DF,Club Brugge,12.0,9.2,2.0,2.0,0.0,1.0,0.0,1.4,1.4,1.9,3.2,40.0,39.0,64.0,0.22,0.22,0.15,0.2,0.15,44.4,0.98,0.43,0.22,0.5,15.6,0.0,0.15,0.6,0.6,394.0,517.0,76.2,5959.0,2043.0,249.0,87.6,194.0,72.7,47.0,40.4,0.9,0.1,9.0,31.0,8.0,3.0,411.0,104.0,9.0,0.0,2.0,31.0,95.0,0.0,0.0,0.0,2.0,12.0,2.39,13.0,2.0,5.0,1.0,1.0,0.0,10.0,6.0,6.0,1.0,3.0,5.0,16.0,31.3,13.0,6.0,8.0,1.0,625.0,13.0,133.0,286.0,214.0,28.0,625.0,30.0,26.7,66.7,433.0,2980.0,1393.0,18.0,15.0,27.0,5.0,391.0,7.0,19.0,3.0,0.0,0.0,0.0,56.0,5.0,2.0,71.4
